           <...>-3563    [004] d..4. 11905.227481: bpf_trace_printk: 24064 delay 4448
 test_proc_image-24236   [004] d..4. 11906.418348: bpf_trace_printk: 24235 delay 60015730

 test_proc_image-24235   [004] d..4. 11906.422403: bpf_trace_printk: 24229 delay 60061648

 test_proc_image-24229   [004] d..4. 11906.425907: bpf_trace_printk: 24238 delay 59574733

 test_proc_image-24238   [004] d..4. 11906.430359: bpf_trace_printk: 24234 delay 60024347

 test_proc_image-24234   [004] d..4. 11906.434355: bpf_trace_printk: 24231 delay 60023425

 test_proc_image-24231   [004] d..4. 11906.437909: bpf_trace_printk: 24237 delay 56046540

 test_proc_image-24237   [004] d..4. 11906.442377: bpf_trace_printk: 24240 delay 64131078

 test_proc_image-24240   [004] d..4. 11906.446372: bpf_trace_printk: 24242 delay 48515965

 test_proc_image-24242   [004] d..4. 11906.450353: bpf_trace_printk: 24239 delay 60017694

 test_proc_image-24239   [004] d..4. 11906.454359: bpf_trace_printk: 24230 delay 68026218

 test_proc_image-24230   [004] d..4. 11906.458357: bpf_trace_printk: 24241 delay 64018665

 test_proc_image-24241   [004] d..4. 11906.462354: bpf_trace_printk: 24233 delay 60500521

 test_proc_image-24233   [004] d..4. 11906.466358: bpf_trace_printk: 24243 delay 56008828

 test_proc_image-24243   [004] d..4. 11906.470354: bpf_trace_printk: 24244 delay 55989863

 test_proc_image-24244   [004] d..4. 11906.473870: bpf_trace_printk: 24229 delay 47963295

 test_proc_image-24229   [004] d..4. 11906.477856: bpf_trace_printk: 24236 delay 59510150

 test_proc_image-24236   [004] d..4. 11906.482370: bpf_trace_printk: 24232 delay 76035102

 test_proc_image-24232   [004] d..4. 11906.485868: bpf_trace_printk: 24235 delay 63481254

 test_proc_image-24235   [004] d..4. 11906.489881: bpf_trace_printk: 24234 delay 55526303

 test_proc_image-24234   [004] d..4. 11906.493854: bpf_trace_printk: 24238 delay 63498958

 test_proc_image-24238   [004] d..4. 11906.497868: bpf_trace_printk: 24231 delay 59965796

 test_proc_image-24231   [004] d..4. 11906.501872: bpf_trace_printk: 24240 delay 55507437

 test_proc_image-24240   [004] d..4. 11906.505888: bpf_trace_printk: 24237 delay 63511833

 test_proc_image-24237   [004] d..4. 11906.509862: bpf_trace_printk: 24242 delay 59511012

 test_proc_image-24242   [004] d..4. 11906.513890: bpf_trace_printk: 24239 delay 59530690

 test_proc_image-24239   [004] d..4. 11906.517868: bpf_trace_printk: 24230 delay 59513487

 test_proc_image-24230   [004] d..4. 11906.521888: bpf_trace_printk: 24241 delay 59530650

 test_proc_image-24241   [004] d..4. 11906.525865: bpf_trace_printk: 24233 delay 59509429

 test_proc_image-24233   [004] d..4. 11906.529882: bpf_trace_printk: 24244 delay 56013769

 test_proc_image-24244   [004] d..4. 11906.533878: bpf_trace_printk: 24232 delay 48008491

 test_proc_image-24232   [004] d..4. 11906.537912: bpf_trace_printk: 24243 delay 67554693

 test_proc_image-24243   [004] d..4. 11906.541873: bpf_trace_printk: 24229 delay 64017884

 test_proc_image-24229   [004] d..4. 11906.545914: bpf_trace_printk: 24235 delay 56034738

 test_proc_image-24235   [004] d..4. 11906.549890: bpf_trace_printk: 24236 delay 67523634

 test_proc_image-24236   [004] d..4. 11906.553855: bpf_trace_printk: 24234 delay 60002987

 test_proc_image-24234   [004] d..4. 11906.557862: bpf_trace_printk: 24238 delay 59996996

 test_proc_image-24238   [004] d..4. 11906.561894: bpf_trace_printk: 24231 delay 60021652

 test_proc_image-24231   [004] d..4. 11906.565887: bpf_trace_printk: 24240 delay 60003076

 test_proc_image-24240   [004] d..4. 11906.569871: bpf_trace_printk: 24237 delay 60011142

 test_proc_image-24237   [004] d..4. 11906.573886: bpf_trace_printk: 24242 delay 59997857

 test_proc_image-24242   [004] d..4. 11906.577870: bpf_trace_printk: 24239 delay 60004860

 test_proc_image-24239   [004] d..4. 11906.581901: bpf_trace_printk: 24241 delay 56034969

 test_proc_image-24241   [004] d..4. 11906.585874: bpf_trace_printk: 24230 delay 63992866

 test_proc_image-24230   [004] d..4. 11906.589899: bpf_trace_printk: 24233 delay 60018075

 test_proc_image-24233   [004] d..4. 11906.593876: bpf_trace_printk: 24244 delay 60001324

 test_proc_image-24244   [004] d..4. 11906.597904: bpf_trace_printk: 24243 delay 56027826

 test_proc_image-24243   [004] d..4. 11906.601861: bpf_trace_printk: 24232 delay 63955676

 test_proc_image-24232   [004] d..4. 11906.605908: bpf_trace_printk: 24229 delay 59994370

 test_proc_image-24229   [004] d..4. 11906.609881: bpf_trace_printk: 24235 delay 59991956

 test_proc_image-24235   [004] d..4. 11906.613931: bpf_trace_printk: 24236 delay 60072724

 test_proc_image-24236   [004] d..4. 11906.617867: bpf_trace_printk: 24234 delay 60007460

 test_proc_image-24234   [004] d..4. 11906.621901: bpf_trace_printk: 24238 delay 60005938

 test_proc_image-24238   [004] d..4. 11906.625862: bpf_trace_printk: 24231 delay 59979908

 test_proc_image-24231   [004] d..4. 11906.629912: bpf_trace_printk: 24240 delay 60038945

 test_proc_image-24240   [004] d..4. 11906.633867: bpf_trace_printk: 24237 delay 59985724

 test_proc_image-24237   [004] d..4. 11906.637895: bpf_trace_printk: 24242 delay 60024448

 test_proc_image-24242   [004] d..4. 11906.641883: bpf_trace_printk: 24239 delay 59983621

 test_proc_image-24239   [004] d..4. 11906.645893: bpf_trace_printk: 24241 delay 60018477

 test_proc_image-24241   [004] d..4. 11906.649889: bpf_trace_printk: 24230 delay 59992437

 test_proc_image-24230   [004] d..4. 11906.653887: bpf_trace_printk: 24233 delay 60012685

 test_proc_image-24233   [004] d..4. 11906.657903: bpf_trace_printk: 24244 delay 60001775

 test_proc_image-24244   [004] d..4. 11906.661906: bpf_trace_printk: 24243 delay 60045137

 test_proc_image-24243   [004] d..4. 11906.665919: bpf_trace_printk: 24232 delay 60012175

 test_proc_image-24232   [004] d..4. 11906.669890: bpf_trace_printk: 24229 delay 60011223

 test_proc_image-24229   [004] d..4. 11906.673912: bpf_trace_printk: 24235 delay 59983826

 test_proc_image-24235   [004] d..4. 11906.677891: bpf_trace_printk: 24236 delay 60025735

 test_proc_image-24236   [004] d..4. 11906.681908: bpf_trace_printk: 24234 delay 60010005

 test_proc_image-24234   [004] d..4. 11906.685891: bpf_trace_printk: 24238 delay 60029644

 test_proc_image-24238   [004] d..4. 11906.689910: bpf_trace_printk: 24231 delay 59999712

 test_proc_image-24231   [004] d..4. 11906.693895: bpf_trace_printk: 24240 delay 60028836

 test_proc_image-24240   [004] d..4. 11906.697918: bpf_trace_printk: 24237 delay 60022965

 test_proc_image-24237   [004] d..4. 11906.701903: bpf_trace_printk: 24242 delay 60025590

 test_proc_image-24242   [004] d..4. 11906.705931: bpf_trace_printk: 24241 delay 56040761

 test_proc_image-24241   [004] d..4. 11906.709898: bpf_trace_printk: 24239 delay 64007795

 test_proc_image-24239   [004] d..4. 11906.713906: bpf_trace_printk: 24230 delay 60018768

 test_proc_image-24230   [004] d..4. 11906.717896: bpf_trace_printk: 24233 delay 59999189

 test_proc_image-24233   [004] d..4. 11906.721924: bpf_trace_printk: 24244 delay 60017134

 test_proc_image-24244   [004] d..4. 11906.725932: bpf_trace_printk: 24243 delay 60018757

 test_proc_image-24243   [004] d..4. 11906.729919: bpf_trace_printk: 24232 delay 60027554

 test_proc_image-24232   [004] d..4. 11906.733847: bpf_trace_printk: 24229 delay 59940178

 test_proc_image-24229   [004] d..4. 11906.737919: bpf_trace_printk: 24235 delay 60026182

 test_proc_image-24235   [004] d..4. 11906.741904: bpf_trace_printk: 24236 delay 59998188

 test_proc_image-24236   [004] d..4. 11906.745907: bpf_trace_printk: 24234 delay 60016372

 test_proc_image-24234   [004] d..4. 11906.749965: bpf_trace_printk: 24238 delay 60032044

 test_proc_image-24238   [004] d..4. 11906.753910: bpf_trace_printk: 24231 delay 60015486

 test_proc_image-24231   [004] d..4. 11906.757910: bpf_trace_printk: 24240 delay 59994356

 test_proc_image-24240   [004] d..4. 11906.761894: bpf_trace_printk: 24237 delay 59990979

 test_proc_image-24237   [004] d..4. 11906.765919: bpf_trace_printk: 24242 delay 59992648

 test_proc_image-24242   [004] d..4. 11906.769905: bpf_trace_printk: 24241 delay 60008920

 test_proc_image-24241   [004] d..4. 11906.773888: bpf_trace_printk: 24239 delay 59981547

 test_proc_image-24239   [004] d..4. 11906.777907: bpf_trace_printk: 24230 delay 60011436

 test_proc_image-24230   [004] d..4. 11906.781936: bpf_trace_printk: 24233 delay 60011873

 test_proc_image-24233   [004] d..4. 11906.785921: bpf_trace_printk: 24244 delay 59990965

 test_proc_image-24244   [004] d..4. 11906.789935: bpf_trace_printk: 24232 delay 56085485

 test_proc_image-24232   [004] d..4. 11906.793905: bpf_trace_printk: 24243 delay 63990532

 test_proc_image-24243   [004] d..4. 11906.797935: bpf_trace_printk: 24229 delay 60018186

 test_proc_image-24229   [004] d..4. 11906.801906: bpf_trace_printk: 24235 delay 60005573

 test_proc_image-24235   [004] d..4. 11906.805927: bpf_trace_printk: 24236 delay 60019799

 test_proc_image-24236   [004] d..4. 11906.809907: bpf_trace_printk: 24234 delay 59970824

 test_proc_image-24234   [004] d..4. 11906.813941: bpf_trace_printk: 24238 delay 60029673

 test_proc_image-24238   [004] d..4. 11906.817928: bpf_trace_printk: 24231 delay 60020495

 test_proc_image-24231   [004] d..4. 11906.821931: bpf_trace_printk: 24240 delay 60036637

 test_proc_image-24240   [004] d..4. 11906.825917: bpf_trace_printk: 24237 delay 60001493

 test_proc_image-24237   [004] d..4. 11906.829952: bpf_trace_printk: 24242 delay 60044284

 test_proc_image-24242   [004] d..4. 11906.833929: bpf_trace_printk: 24241 delay 60044946

 test_proc_image-24241   [004] d..4. 11906.837920: bpf_trace_printk: 24239 delay 60013826

 test_proc_image-24239   [004] d..4. 11906.841925: bpf_trace_printk: 24230 delay 59995384

 test_proc_image-24230   [004] d..4. 11906.845950: bpf_trace_printk: 24233 delay 60015752

 test_proc_image-24233   [004] d..4. 11906.849860: bpf_trace_printk: 24244 delay 59929788

 test_proc_image-24244   [004] d..4. 11906.853926: bpf_trace_printk: 24232 delay 60021332

 test_proc_image-24232   [004] d..4. 11906.857856: bpf_trace_printk: 24243 delay 59924588

 test_proc_image-24243   [004] d..4. 11906.861930: bpf_trace_printk: 24229 delay 60022614

 test_proc_image-24229   [004] d..4. 11906.865939: bpf_trace_printk: 24235 delay 60012616

 test_proc_image-24235   [004] d..4. 11906.869911: bpf_trace_printk: 24236 delay 60004199

 test_proc_image-24236   [004] d..4. 11906.873934: bpf_trace_printk: 24234 delay 59995804

 test_proc_image-24234   [004] d..4. 11906.877908: bpf_trace_printk: 24238 delay 59983340

 test_proc_image-24238   [004] d..4. 11906.881938: bpf_trace_printk: 24231 delay 60007726

 test_proc_image-24231   [004] d..4. 11906.885923: bpf_trace_printk: 24240 delay 60008058

 test_proc_image-24240   [004] d..4. 11906.889964: bpf_trace_printk: 24237 delay 60012907

 test_proc_image-24237   [004] d..4. 11906.893924: bpf_trace_printk: 24242 delay 59998829

 test_proc_image-24242   [004] d..4. 11906.897945: bpf_trace_printk: 24241 delay 60024678

 test_proc_image-24241   [004] d..4. 11906.901924: bpf_trace_printk: 24239 delay 60001484

 test_proc_image-24239   [004] d..4. 11906.906004: bpf_trace_printk: 24230 delay 60061668

 test_proc_image-24230   [004] d..4. 11906.909922: bpf_trace_printk: 24233 delay 60062561

 test_proc_image-24233   [004] d..4. 11906.914010: bpf_trace_printk: 24244 delay 60078091

 test_proc_image-24244   [004] d..4. 11906.917917: bpf_trace_printk: 24232 delay 60063344

 test_proc_image-24232   [004] d..4. 11906.921968: bpf_trace_printk: 24243 delay 60038646

 test_proc_image-24243   [004] d..4. 11906.925926: bpf_trace_printk: 24229 delay 59991896

 test_proc_image-24229   [004] d..4. 11906.929943: bpf_trace_printk: 24235 delay 60031297

 test_proc_image-24235   [004] d..4. 11906.933929: bpf_trace_printk: 24236 delay 59999897

 test_proc_image-24236   [004] d..4. 11906.937962: bpf_trace_printk: 24234 delay 60048278

 test_proc_image-24234   [004] d..4. 11906.941918: bpf_trace_printk: 24238 delay 59985208

 test_proc_image-24238   [004] d..4. 11906.945958: bpf_trace_printk: 24231 delay 60033059

 test_proc_image-24231   [004] d..4. 11906.949940: bpf_trace_printk: 24240 delay 59981461

 test_proc_image-24240   [004] d..4. 11906.953932: bpf_trace_printk: 24237 delay 60006073

 test_proc_image-24237   [004] d..4. 11906.957866: bpf_trace_printk: 24242 delay 59923506

 test_proc_image-24242   [004] d..4. 11906.961939: bpf_trace_printk: 24241 delay 60015371

 test_proc_image-24241   [004] d..4. 11906.965982: bpf_trace_printk: 24230 delay 56058233

 test_proc_image-24230   [004] d..4. 11906.969945: bpf_trace_printk: 24239 delay 63949935

 test_proc_image-24239   [004] d..4. 11906.973957: bpf_trace_printk: 24233 delay 59953643

 test_proc_image-24233   [004] d..4. 11906.977938: bpf_trace_printk: 24244 delay 60022984

 test_proc_image-24244   [004] d..4. 11906.981966: bpf_trace_printk: 24232 delay 59998467

 test_proc_image-24232   [004] d..4. 11906.985953: bpf_trace_printk: 24243 delay 60028768

 test_proc_image-24243   [004] d..4. 11906.989957: bpf_trace_printk: 24229 delay 60016629

 test_proc_image-24229   [004] d..4. 11906.993964: bpf_trace_printk: 24235 delay 60036266

 test_proc_image-24235   [004] d..4. 11906.998010: bpf_trace_printk: 24236 delay 60047068

 test_proc_image-24236   [004] d..4. 11907.001948: bpf_trace_printk: 24234 delay 60030444

 test_proc_image-24234   [004] d..4. 11907.006022: bpf_trace_printk: 24238 delay 60063176

 test_proc_image-24238   [004] d..4. 11907.009965: bpf_trace_printk: 24231 delay 60028200

 test_proc_image-24231   [004] d..4. 11907.013990: bpf_trace_printk: 24240 delay 60056720

 test_proc_image-24240   [004] d..4. 11907.017936: bpf_trace_printk: 24237 delay 60073492

 test_proc_image-24237   [004] d..4. 11907.021971: bpf_trace_printk: 24242 delay 60031071

 test_proc_image-24242   [004] d..4. 11907.025969: bpf_trace_printk: 24241 delay 59992397

 test_proc_image-24241   [004] d..4. 11907.029993: bpf_trace_printk: 24230 delay 60045749

 test_proc_image-24230   [004] d..4. 11907.033956: bpf_trace_printk: 24239 delay 60003157

 test_proc_image-24239   [004] d..4. 11907.037976: bpf_trace_printk: 24233 delay 60036841

 test_proc_image-24233   [004] d..4. 11907.041961: bpf_trace_printk: 24244 delay 59988240

 test_proc_image-24244   [004] d..4. 11907.045992: bpf_trace_printk: 24232 delay 60038292

 test_proc_image-24232   [004] d..4. 11907.049967: bpf_trace_printk: 24243 delay 60012264

 test_proc_image-24243   [004] d..4. 11907.053969: bpf_trace_printk: 24229 delay 60005420

 test_proc_image-24229   [004] d..4. 11907.057955: bpf_trace_printk: 24235 delay 59953822

 test_proc_image-24235   [004] d..4. 11907.061968: bpf_trace_printk: 24236 delay 60019760

 test_proc_image-24236   [004] d..4. 11907.065953: bpf_trace_printk: 24234 delay 59936391

 test_proc_image-24234   [004] d..4. 11907.069987: bpf_trace_printk: 24238 delay 60022233

 test_proc_image-24238   [004] d..4. 11907.073968: bpf_trace_printk: 24231 delay 59981696

 test_proc_image-24231   [004] d..4. 11907.077836: bpf_trace_printk: 24240 delay 59901805

 test_proc_image-24240   [004] d..4. 11907.081963: bpf_trace_printk: 24237 delay 59994390

 test_proc_image-24237   [004] d..4. 11907.085971: bpf_trace_printk: 24242 delay 60005272

 test_proc_image-24242   [004] d..4. 11907.090002: bpf_trace_printk: 24230 delay 56040940

 test_proc_image-24230   [004] d..4. 11907.093958: bpf_trace_printk: 24241 delay 63971546

 test_proc_image-24241   [004] d..4. 11907.097971: bpf_trace_printk: 24239 delay 59997036

 test_proc_image-24239   [004] d..4. 11907.101958: bpf_trace_printk: 24233 delay 60011483

 test_proc_image-24233   [004] d..4. 11907.105986: bpf_trace_printk: 24244 delay 59994973

 test_proc_image-24244   [004] d..4. 11907.109958: bpf_trace_printk: 24232 delay 59994521

 test_proc_image-24232   [004] d..4. 11907.113977: bpf_trace_printk: 24243 delay 60007807

 test_proc_image-24243   [004] d..4. 11907.117960: bpf_trace_printk: 24229 delay 60009189

 test_proc_image-24229   [004] d..4. 11907.121988: bpf_trace_printk: 24235 delay 60020099

 test_proc_image-24235   [004] d..4. 11907.125966: bpf_trace_printk: 24236 delay 60016012

 test_proc_image-24236   [004] d..4. 11907.129983: bpf_trace_printk: 24234 delay 59994472

 test_proc_image-24234   [004] d..4. 11907.133968: bpf_trace_printk: 24238 delay 60004099

 test_proc_image-24238   [004] d..4. 11907.137984: bpf_trace_printk: 24231 delay 60144856

 test_proc_image-24231   [004] d..4. 11907.141967: bpf_trace_printk: 24240 delay 60007787

 test_proc_image-24240   [004] d..4. 11907.145993: bpf_trace_printk: 24237 delay 60021633

 test_proc_image-24237   [004] d..4. 11907.149975: bpf_trace_printk: 24242 delay 59981437

 test_proc_image-24242   [004] d..4. 11907.153994: bpf_trace_printk: 24230 delay 60035690

 test_proc_image-24230   [004] d..4. 11907.157970: bpf_trace_printk: 24241 delay 60002736

 test_proc_image-24241   [004] d..4. 11907.161974: bpf_trace_printk: 24239 delay 60017605

 test_proc_image-24239   [004] d..4. 11907.165976: bpf_trace_printk: 24233 delay 59992517

 test_proc_image-24233   [004] d..4. 11907.169973: bpf_trace_printk: 24244 delay 60015080

 test_proc_image-24244   [004] d..4. 11907.173986: bpf_trace_printk: 24232 delay 60011063

 test_proc_image-24232   [004] d..4. 11907.177971: bpf_trace_printk: 24243 delay 60012205

 test_proc_image-24243   [004] d..4. 11907.181997: bpf_trace_printk: 24229 delay 60011123

 test_proc_image-24229   [004] d..4. 11907.185965: bpf_trace_printk: 24235 delay 60000422

 test_proc_image-24235   [004] d..4. 11907.189994: bpf_trace_printk: 24236 delay 60012906

 test_proc_image-24236   [004] d..4. 11907.193974: bpf_trace_printk: 24234 delay 60008489

 test_proc_image-24234   [004] d..4. 11907.197996: bpf_trace_printk: 24238 delay 60014781

 test_proc_image-24238   [004] d..4. 11907.201980: bpf_trace_printk: 24231 delay 60015190

 test_proc_image-24231   [004] d..4. 11907.206011: bpf_trace_printk: 24240 delay 60018206

 test_proc_image-24240   [004] d..4. 11907.209969: bpf_trace_printk: 24237 delay 59996635

 test_proc_image-24237   [004] d..4. 11907.214001: bpf_trace_printk: 24242 delay 60004239

 test_proc_image-24242   [004] d..4. 11907.217847: bpf_trace_printk: 24230 delay 59878682

 test_proc_image-24230   [004] d..4. 11907.221987: bpf_trace_printk: 24241 delay 60013247

 test_proc_image-24241   [004] d..4. 11907.225979: bpf_trace_printk: 24239 delay 60008147

 test_proc_image-24239   [004] d..4. 11907.229981: bpf_trace_printk: 24233 delay 60011023

 test_proc_image-24233   [004] d..4. 11907.233983: bpf_trace_printk: 24244 delay 60001574

 test_proc_image-24244   [004] d..4. 11907.237982: bpf_trace_printk: 24232 delay 60012896

 test_proc_image-24232   [004] d..4. 11907.241980: bpf_trace_printk: 24243 delay 59989252

 test_proc_image-24243   [004] d..4. 11907.245984: bpf_trace_printk: 24229 delay 60021172

 test_proc_image-24229   [004] d..4. 11907.249983: bpf_trace_printk: 24235 delay 59994060

 test_proc_image-24235   [004] d..4. 11907.253985: bpf_trace_printk: 24236 delay 60012244

 test_proc_image-24236   [004] d..4. 11907.257987: bpf_trace_printk: 24234 delay 59995983

 test_proc_image-24234   [004] d..4. 11907.261984: bpf_trace_printk: 24238 delay 60003128

 test_proc_image-24238   [004] d..4. 11907.266001: bpf_trace_printk: 24231 delay 59994451

 test_proc_image-24231   [004] d..4. 11907.269978: bpf_trace_printk: 24240 delay 60010231

 test_proc_image-24240   [004] d..4. 11907.273988: bpf_trace_printk: 24237 delay 59995032

 test_proc_image-24237   [004] d..4. 11907.277979: bpf_trace_printk: 24242 delay 60132814

 test_proc_image-24242   [004] d..4. 11907.282000: bpf_trace_printk: 24241 delay 56020812

 test_proc_image-24241   [004] d..4. 11907.285997: bpf_trace_printk: 24230 delay 64013066

 test_proc_image-24230   [004] d..4. 11907.289996: bpf_trace_printk: 24239 delay 60016562

 test_proc_image-24239   [004] d..4. 11907.294006: bpf_trace_printk: 24233 delay 60023085

 test_proc_image-24233   [004] d..4. 11907.297992: bpf_trace_printk: 24244 delay 60010922

 test_proc_image-24244   [004] d..4. 11907.302018: bpf_trace_printk: 24232 delay 60039716

 test_proc_image-24232   [004] d..4. 11907.306003: bpf_trace_printk: 24243 delay 60021433

 test_proc_image-24243   [004] d..4. 11907.310005: bpf_trace_printk: 24229 delay 60024168

 test_proc_image-24229   [004] d..4. 11907.313996: bpf_trace_printk: 24235 delay 60012125

 test_proc_image-24235   [004] d..4. 11907.317997: bpf_trace_printk: 24236 delay 60011854

 test_proc_image-24236   [004] d..4. 11907.321995: bpf_trace_printk: 24234 delay 60015250

 test_proc_image-24234   [004] d..4. 11907.325856: bpf_trace_printk: 24238 delay 59855998

 test_proc_image-24238   [004] d..4. 11907.329997: bpf_trace_printk: 24231 delay 60020581

 test_proc_image-24231   [004] d..4. 11907.333996: bpf_trace_printk: 24240 delay 60010181

 test_proc_image-24240   [004] d..4. 11907.337997: bpf_trace_printk: 24237 delay 60020670

 test_proc_image-24237   [004] d..4. 11907.341999: bpf_trace_printk: 24242 delay 60001675

 test_proc_image-24242   [004] d..4. 11907.345998: bpf_trace_printk: 24241 delay 60003027

 test_proc_image-24241   [004] d..4. 11907.349999: bpf_trace_printk: 24230 delay 60005293

 test_proc_image-24230   [004] d..4. 11907.354000: bpf_trace_printk: 24239 delay 59996506

 test_proc_image-24239   [004] d..4. 11907.358013: bpf_trace_printk: 24233 delay 60022495

 test_proc_image-24233   [004] d..4. 11907.362002: bpf_trace_printk: 24244 delay 59985003

 test_proc_image-24244   [004] d..4. 11907.366003: bpf_trace_printk: 24232 delay 60001454

 test_proc_image-24232   [004] d..4. 11907.370014: bpf_trace_printk: 24243 delay 60010071

 test_proc_image-24243   [004] d..4. 11907.374002: bpf_trace_printk: 24229 delay 60008728

 test_proc_image-24229   [004] d..4. 11907.378005: bpf_trace_printk: 24235 delay 60009459

 test_proc_image-24235   [004] d..4. 11907.382007: bpf_trace_printk: 24236 delay 60013507

 test_proc_image-24236   [004] d..4. 11907.386022: bpf_trace_printk: 24234 delay 60167279

 test_proc_image-24234   [004] d..4. 11907.390000: bpf_trace_printk: 24238 delay 60004780

 test_proc_image-24238   [004] d..4. 11907.393950: bpf_trace_printk: 24231 delay 59955217

 test_proc_image-24231   [004] d..4. 11907.398000: bpf_trace_printk: 24240 delay 60004100

 test_proc_image-24240   [004] d..4. 11907.402024: bpf_trace_printk: 24237 delay 60024428

 test_proc_image-24237   [004] d..4. 11907.406015: bpf_trace_printk: 24242 delay 60018176

 test_proc_image-24242   [004] d..4. 11907.410011: bpf_trace_printk: 24241 delay 60012725

 test_proc_image-24241   [004] d..4. 11907.414015: bpf_trace_printk: 24230 delay 60015601

 test_proc_image-24230   [004] d..4. 11907.418013: bpf_trace_printk: 24239 delay 60001725

 test_proc_image-24239   [004] d..4. 11907.422016: bpf_trace_printk: 24233 delay 60015521

 test_proc_image-24233   [004] d..4. 11907.426013: bpf_trace_printk: 24244 delay 60011493

 test_proc_image-24244   [004] d..4. 11907.430015: bpf_trace_printk: 24232 delay 60003197

 test_proc_image-24232   [004] d..4. 11907.434021: bpf_trace_printk: 24243 delay 60019118

 test_proc_image-24243   [004] d..4. 11907.438015: bpf_trace_printk: 24229 delay 60011745

 test_proc_image-24229   [004] d..4. 11907.442006: bpf_trace_printk: 24235 delay 59999562

 test_proc_image-24235   [004] d..4. 11907.446051: bpf_trace_printk: 24236 delay 60030950

 test_proc_image-24236   [004] d..4. 11907.450021: bpf_trace_printk: 24234 delay 60022094

 test_proc_image-24234   [004] d..4. 11907.454013: bpf_trace_printk: 24238 delay 60063442

 test_proc_image-24238   [004] d..4. 11907.458021: bpf_trace_printk: 24231 delay 60022244

 test_proc_image-24231   [004] d..4. 11907.462023: bpf_trace_printk: 24240 delay 60001906

 test_proc_image-24240   [004] d..4. 11907.466021: bpf_trace_printk: 24237 delay 60007305

 test_proc_image-24237   [004] d..4. 11907.470022: bpf_trace_printk: 24242 delay 60013026

 test_proc_image-24242   [004] d..4. 11907.474023: bpf_trace_printk: 24241 delay 60010962

 test_proc_image-24241   [004] d..4. 11907.478045: bpf_trace_printk: 24230 delay 60031130

 test_proc_image-24230   [004] d..4. 11907.482025: bpf_trace_printk: 24239 delay 60010863

 test_proc_image-24239   [004] d..4. 11907.486014: bpf_trace_printk: 24233 delay 60002066

 test_proc_image-24233   [004] d..4. 11907.490016: bpf_trace_printk: 24244 delay 60002135

 test_proc_image-24244   [004] d..4. 11907.494028: bpf_trace_printk: 24232 delay 60009219

 test_proc_image-24232   [004] d..4. 11907.498027: bpf_trace_printk: 24243 delay 60013096

 test_proc_image-24243   [004] d..4. 11907.502037: bpf_trace_printk: 24229 delay 60032603

 test_proc_image-24229   [004] d..4. 11907.505834: bpf_trace_printk: 24236 delay 55814280

 test_proc_image-24236   [004] d..4. 11907.510031: bpf_trace_printk: 24235 delay 63982347

 test_proc_image-24235   [004] d..4. 11907.514032: bpf_trace_printk: 24234 delay 60021752

 test_proc_image-24234   [004] d..4. 11907.518032: bpf_trace_printk: 24238 delay 60012665

 test_proc_image-24238   [004] d..4. 11907.522029: bpf_trace_printk: 24231 delay 60008647

 test_proc_image-24231   [004] d..4. 11907.526032: bpf_trace_printk: 24240 delay 60012355

 test_proc_image-24240   [004] d..4. 11907.530020: bpf_trace_printk: 24237 delay 59999141

 test_proc_image-24237   [004] d..4. 11907.534035: bpf_trace_printk: 24242 delay 60013066

 test_proc_image-24242   [004] d..4. 11907.538036: bpf_trace_printk: 24241 delay 59994752

 test_proc_image-24241   [004] d..4. 11907.542037: bpf_trace_printk: 24230 delay 60012385

 test_proc_image-24230   [004] d..4. 11907.546047: bpf_trace_printk: 24239 delay 60034477

 test_proc_image-24239   [004] d..4. 11907.550049: bpf_trace_printk: 24233 delay 60023828

 test_proc_image-24233   [004] d..4. 11907.554038: bpf_trace_printk: 24244 delay 60011313

 test_proc_image-24244   [004] d..4. 11907.558036: bpf_trace_printk: 24232 delay 60011594

 test_proc_image-24232   [004] d..4. 11907.562036: bpf_trace_printk: 24229 delay 56204481

 test_proc_image-24229   [004] d..4. 11907.566051: bpf_trace_printk: 24243 delay 64016381

 test_proc_image-24243   [004] d..4. 11907.570043: bpf_trace_printk: 24235 delay 56012087

 test_proc_image-24235   [004] d..4. 11907.574040: bpf_trace_printk: 24234 delay 56009702

 test_proc_image-24234   [004] d..4. 11907.577828: bpf_trace_printk: 24236 delay 67798157

 test_proc_image-24236   [004] d..4. 11907.582044: bpf_trace_printk: 24238 delay 60016464

 test_proc_image-24238   [004] d..4. 11907.586043: bpf_trace_printk: 24231 delay 60012897

 test_proc_image-24231   [004] d..4. 11907.590042: bpf_trace_printk: 24240 delay 60023436

 test_proc_image-24240   [004] d..4. 11907.594042: bpf_trace_printk: 24237 delay 60008750

 test_proc_image-24237   [004] d..4. 11907.598042: bpf_trace_printk: 24242 delay 60007737

 test_proc_image-24242   [004] d..4. 11907.602055: bpf_trace_printk: 24241 delay 60019739
